%time;field.orientation.x;field.orientation.y;field.orientation.z;field.orientation.w;field.angular_velocity.x;field.angular_velocity.y;field.angular_velocity.z;field.linear_acceleration.x;field.linear_acceleration.y;field.linear_acceleration.z
1441927329421420000;0.0215218683;-0.079401829;0.4039664833;0.9110670881;-0.0722646343;0.4888839344;0.0067396388;0.0261291689;-0.4737730734;6.9987647414
1441927329441350000;0.0175338267;-0.0755109484;0.4041874512;0.9113853004;-0.1761885944;0.3664073872;0.0246835583;0.0024760753;-0.4976938896;6.7230861187
1441927329461170000;0.0142964118;-0.0738846593;0.4042917861;0.9115288374;-0.2161141726;0.2349059531;0.0188344868;0.010091689;-0.5002840482;6.6550243974
1441927329481310000;0.0115456935;-0.0737369751;0.4043107499;0.9115713757;-0.2311815057;0.0711864202;0.0174822813;0.0328765556;-0.3909705795;6.862070024
1441927329501280000;0.0093925047;-0.0750485379;0.4042825365;0.911501579;-0.2393601565;-0.0767579529;0.0152359601;0.0708434913;-0.315811076;7.1721215129
1441927329521290000;0.007632767;-0.0773551624;0.4041351777;0.9113905189;-0.2542406356;-0.162082546;-0.0009717457;-0.0047034722;-0.3926599801;7.5138215065
1441927329541160000;0.005678443;-0.0800965576;0.4038286258;0.9113038668;-0.2903429131;-0.1769096453;-0.014512736;-0.014615821;-0.643861188;7.8734068394
1441927329561210000;0.0031312386;-0.0829762931;0.403481069;0.9112124654;-0.3468387793;-0.1622669865;-0.0027420895;-0.0191762384;-0.8288738191;8.1904947043
1441927329581040000;3.17434998231e-05;-0.0859207934;0.4033665629;0.9109956269;-0.3894055141;-0.1479597695;0.0369331754;0.0992056329;-0.8496004909;8.514641726
1441927329601190000;-0.0033218332;-0.0888647236;0.403623428;0.9105932982;-0.4096734348;-0.1460674438;0.0816674238;0.1593357146;-0.8340497553;8.837631011
1441927329621340000;-0.006790242;-0.0919277227;0.4043167846;0.9099621553;-0.4257744406;-0.1571007703;0.1382403385;0.2348004054;-0.8728427723;9.0670848608
1441927329641290000;-0.0102765992;-0.0951784543;0.4055912946;0.9090275877;-0.4309511929;-0.1753409935;0.2103782895;0.4075148031;-0.7367066249;9.317216754
1441927329661080000;-0.0133380999;-0.0985060744;0.4074955171;0.9077808391;-0.3869152587;-0.1994572486;0.2739266223;0.6332483575;-0.5010175638;9.5444894791
1441927329681230000;-0.0153027854;-0.1017960498;0.4098191018;0.9063397226;-0.2740940686;-0.2389250792;0.2959272955;0.8009892002;-0.3488916375;9.6510386467
1441927329701080000;-0.0158591779;-0.1048701947;0.4122982852;0.9048540505;-0.1357544524;-0.2763415601;0.2907582663;0.7490427718;-0.3257291622;9.6068629861
1441927329721290000;-0.0149997268;-0.1074857797;0.414744877;0.9034425839;0.0070631515;-0.2959141129;0.2590603912;0.5803620711;-0.330205097;9.5543985844
1441927329741100000;-0.0130231068;-0.109488701;0.4168894964;0.9022448508;0.1258209365;-0.2765134006;0.2019366016;0.436665003;-0.4308566779;9.5434450626
1441927329761240000;-0.0106498056;-0.1104627008;0.4185332536;0.9013958559;0.1849892932;-0.1720185503;0.132017613;0.3616296627;-0.6859808728;9.4426162362
1441927329781300000;-0.0086608262;-0.1102589289;0.4195810779;0.90095487;0.1952923143;-0.0450464374;0.0674207812;0.416353827;-0.9401277527;9.3258016467
1441927329801440000;-0.0072923717;-0.1093811449;0.4203492384;0.9007158843;0.1591853763;0.0298992802;0.0692982973;0.5168253876;-1.0005225346;9.1789320469
1441927329821370000;-0.0065182753;-0.1084963288;0.4214547543;0.9003121396;0.1037222507;0.0267733866;0.1349528992;0.5420790322;-0.8621013612;9.1896945596
1441927329841190000;-0.0058032973;-0.1080322539;0.4231489524;0.8995778554;0.0988166414;-0.0109248984;0.1974481931;0.7597040847;-0.5898581631;9.2423283577
1441927329861350000;-0.0046756191;-0.1075285213;0.4251047717;0.8987222534;0.1506036893;0.0203707437;0.2012909681;0.9861322373;-0.5555624746;9.2485650659
1441927329881250000;-0.0033032984;-0.1059687936;0.4268456658;0.8980882365;0.2306318126;0.1538170428;0.1510683277;1.0881970003;-0.6615063787;9.0544765115
1441927329901140000;-0.0018406221;-0.1026918351;0.4280686912;0.8978909704;0.3245559774;0.3276411164;0.0802895458;1.2169503853;-0.8411138773;8.6453456521
1441927329921320000;-2.90836652684e-05;-0.097845037;0.4287321856;0.8981175095;0.4366543524;0.4517105002;0.0064495207;1.3720430851;-0.9373521343;8.179408586
1441927329941410000;0.0027129449;-0.0920969008;0.4288791064;0.8986509405;0.5746362561;0.4653753128;-0.0605207514;1.4741974384;-1.0252877772;7.752953732
1441927329961320000;0.0068409855;-0.0863356763;0.428558168;0.899353795;0.7030258531;0.3803479701;-0.1206099709;1.3214218915;-1.2176714152;7.382254827
1441927329981230000;0.0106920862;-0.0823574312;0.4281001783;0.899907312;0.7565609832;0.2995127759;-0.1478776942;1.0425040737;-1.4151040882;7.1535603404
1441927330001280000;0.0170972121;-0.0766002896;0.4270926056;0.9007951971;0.6901125845;0.2097556591;-0.1620134702;0.5012750901;-1.7331604332;6.7930970669
1441927330021320000;0.0208699474;-0.0730769227;0.4262597677;0.9014026953;0.5073173699;0.1686079897;-0.1391683836;0.274079214;-1.7740893781;6.7312510252
1441927330041460000;0.0220907697;-0.0718094566;0.4259052119;0.9016430282;0.3916290205;0.1413591581;-0.1151294101;0.2995619636;-1.7668963105;6.7786960363
1441927330061380000;0.0232921621;-0.0704421312;0.4251066989;0.9020973761;0.0815152574;0.0225061183;-0.0625320664;0.488465327;-1.4110617936;7.106667912
1441927330081120000;0.0230408552;-0.0712576891;0.4246020264;0.9022774407;-0.0252008399;-0.0499781082;-0.0627127577;0.7151245743;-1.1016051635;7.4316227794
1441927330101300000;0.0227098941;-0.0723982377;0.4240546778;0.9024524287;-0.0619472237;-0.0825811294;-0.0849626695;0.8527346164;-0.9787884653;7.6660130739
1441927330121320000;0.022049436;-0.0746724315;0.4227278861;0.9029058559;-0.0970832981;-0.0930778705;-0.1251707091;1.0291239485;-0.8022508383;8.1239814997
1441927330141320000;0.0217507853;-0.0755907947;0.422043891;0.9031566249;-0.1046753794;-0.0864311864;-0.1469719365;1.0977823541;-0.7568129554;8.3178959847
1441927330161250000;0.0210367146;-0.0781063368;0.4191491476;0.9043068334;-0.0862897642;-0.0564345718;-0.2477713846;1.3728415847;-0.5601534091;8.9179652095
1441927330181130000;0.0207749016;-0.0793795344;0.4164104226;0.9054665388;-0.0752489975;-0.0312837952;-0.3190983614;1.5103298366;-0.4846303239;9.3526994586
1441927330201280000;0.0205491662;-0.0805654014;0.4131648068;0.9068526839;-0.0929305977;-0.0385606873;-0.360157847;1.5025403768;-0.4036960095;9.7759784222
1441927330221320000;0.019944443;-0.0819814381;0.4097017073;0.9083092943;-0.1634958856;-0.0461144274;-0.3658499876;1.4493097484;-0.2906935509;10.0581297398
1441927330241330000;0.0189459351;-0.0831259388;0.4071138441;0.9093896017;-0.2360891789;-0.0290235995;-0.3517692225;1.296890226;-0.2093549669;10.16168468
1441927330261260000;0.0162620277;-0.0850469483;0.4030514438;0.9110719492;-0.3236045964;-0.0102471645;-0.3083438845;1.1672039196;0.0423284549;10.198630619
1441927330281310000;0.0141661212;-0.0867272183;0.4000168179;0.9122851835;-0.2957543565;-0.0492509487;-0.2976133761;1.2311071783;0.3351208784;10.3156274557
1441927330301080000;0.0133374173;-0.0885251051;0.3968069382;0.9135259563;-0.1685704391;-0.1108364278;-0.3493581962;1.3285187244;0.4720902808;10.3466258287
1441927330321210000;0.0140809552;-0.0900975447;0.3929196393;0.9150400626;-0.0165838837;-0.1461219887;-0.4503688995;1.0734656468;0.3371264368;10.2137092352
1441927330341310000;0.0159743629;-0.0911032232;0.3881891537;0.9169264984;0.097163376;-0.1424743402;-0.5523824827;0.7579527304;0.1029336497;9.9222878456
1441927330361270000;0.0181660529;-0.0916397661;0.3828864111;0.91905938;0.1069586405;-0.1178134271;-0.5975026896;0.4953005448;0.0304651919;9.7359851003
1441927330381150000;0.0196594344;-0.0918661296;0.3774141314;0.9212668964;0.0312774452;-0.0658706509;-0.5956320853;0.2120869402;-0.0450985881;9.5085803628
1441927330401250000;0.0198426834;-0.0917350702;0.3720411856;0.9234588789;-0.0828404297;0.0139112975;-0.5679476605;0.002903931;-0.0596018223;9.1872365594
1441927330421120000;0.0186785995;-0.091308725;0.3669009806;0.9255795466;-0.1859940206;0.0804312926;-0.5278391898;0.0122239525;0.0314940013;8.975649941
1441927330441300000;0.0167566382;-0.0908612149;0.3621162847;0.9275425872;-0.2439966534;0.1004495253;-0.4743445064;0.162537197;0.2026327409;8.8284135103
1441927330461270000;0.0147516295;-0.0906641438;0.3577781398;0.9292777869;-0.2458754636;0.0692246026;-0.42449356;0.2331766825;0.4062128238;8.7512090564
1441927330481280000;0.0132245743;-0.0907239279;0.3537894127;0.9308207835;-0.2011165976;0.039895913;-0.3986318026;0.3481400505;0.5288638495;8.7704151034
1441927330501320000;0.0124080851;-0.0905615481;0.3498671483;0.9323291393;-0.1192255682;0.058018283;-0.4097943423;0.3706090957;0.5340267159;8.6805590749
1441927330521290000;0.0121013699;-0.0897470663;0.3458295896;0.9339169748;-0.0514893064;0.1130438887;-0.4302489839;0.3017971016;0.3878758095;8.4858238936
1441927330541330000;0.0119181884;-0.088184444;0.341783964;0.935556082;-0.0198399716;0.1817978941;-0.4259583984;0.1967524771;0.1867228959;8.1637470126
1441927330561300000;0.0113474716;-0.0861534012;0.3380198653;0.9371186675;-0.0488740906;0.2199709957;-0.380558726;0.0541056621;0.0457067768;7.8793123484
1441927330581090000;0.0102381436;-0.084237261;0.3348112978;0.9384565302;-0.0963537168;0.2006856316;-0.308838833;-0.0291317497;0.108909482;7.7359101176
1441927330601260000;0.0091016728;-0.0829140754;0.3321953116;0.9395151359;-0.0964595941;0.1306203772;-0.251581669;-0.0023562555;0.1393936602;7.6656912208
1441927330621290000;0.0085445726;-0.0821116959;0.3299586452;0.9403786217;-0.0335411363;0.0679757673;-0.2252408255;-0.046942832;0.1094393203;7.6683665156
1441927330641330000;0.0087446282;-0.0815540338;0.3278802413;0.9411519635;0.0329942749;0.0312369132;-0.2214999165;-0.0134377049;-0.0558707069;7.6705470562
1441927330661300000;0.0093408916;-0.081036855;0.3258458871;0.941897146;0.0631775792;0.018469538;-0.2201659724;-0.0495949809;-0.1857138556;7.7702298284
1441927330681340000;0.0099490161;-0.0806212216;0.3238359307;0.9426195021;0.0559008869;0.0136228397;-0.2185153951;-0.0192455234;-0.2836351972;7.9243577719
1441927330701460000;0.0103402891;-0.0803493409;0.3218990878;0.9433016692;0.0356091391;0.0025270759;-0.2025132259;0.0649468218;-0.4234411679;8.0925345182
1441927330721510000;0.0104875423;-0.0803434879;0.3202882683;0.9438486958;0.0091510376;-0.0140850032;-0.1523037015;0.0482783301;-0.4503769115;8.2976256609
1441927330741410000;0.010268426;-0.080454427;0.3192437334;0.9441954688;-0.0226669295;-0.0124411348;-0.0869549553;-0.0264883399;-0.5693064734;8.4053349018
1441927330761150000;0.0097588572;-0.0805355399;0.3187475641;0.9443615737;-0.0315543703;-0.0006007394;-0.0326340803;0.0312330523;-0.5456586629;8.5226792932
1441927330781070000;0.0093320688;-0.0806420877;0.3186726631;0.9443820731;-0.0211880783;-0.0021146537;0.0061587987;0.2967153922;-0.365498399;8.7527996302
1441927330801410000;0.0092266166;-0.0807385749;0.3189627044;0.9442769431;-0.0036436631;0.0041947783;0.0485536166;0.4973561555;-0.0446841875;8.983575356
1441927330821410000;0.0093708766;-0.0806705794;0.3194103757;0.9441299996;0.0163877752;0.0190317958;0.0691559929;0.565784014;0.2191375177;9.0638721705
1441927330841290000;0.0103407198;-0.0801442867;0.3202346098;0.9438854578;0.1071780018;0.0382340755;0.0570993135;0.6704437912;0.3520546407;8.8989233017
1441927330861120000;0.0115579925;-0.0795603434;0.3205695708;0.9438070326;0.1794412462;0.0469465862;0.027565419;0.7301977873;0.309293294;8.7188525915
1441927330881550000;0.0144109031;-0.0784712969;0.3207994475;0.9437808516;0.2461870035;0.0162403952;-0.0071083009;0.6127801612;0.1752577167;8.3182657361
1441927330901320000;0.0164469179;-0.078099836;0.3208756879;0.9437524609;0.2673480486;-0.0386154652;-0.0087096358;0.5427393131;0.2310062181;8.1672862291
1441927330921100000;0.0206864158;-0.0782368169;0.3209491078;0.9436327373;0.32823347;-0.1388006842;-0.0257573282;0.4933065958;0.4491709843;8.2120471835
1441927330941390000;0.0249250665;-0.0785480139;0.3205856461;0.9436279956;0.3885574304;-0.148158225;-0.0921426682;0.4657069571;0.3018763237;8.2266240358
1441927330961310000;0.0270834174;-0.0785496133;0.3201307068;0.9437228287;0.401637779;-0.1180935583;-0.135036589;0.4773401454;0.1121886075;8.2297648788
1441927330981300000;0.0327944078;-0.0773541035;0.318047887;0.9443444345;0.3798441999;0.0310508061;-0.193467017;0.5990964733;-0.3620887488;8.2330289722
1441927331001150000;0.0358326541;-0.0758698824;0.3167995737;0.9447739475;0.3529136827;0.0741299206;-0.1421422939;0.6644235745;-0.449881281;8.1878848314
1441927331021310000;0.0383262037;-0.074612462;0.3163019877;0.944942927;0.2865966777;0.052972167;-0.041294755;0.8510764301;-0.3723036073;8.3042379618
1441927331041420000;0.0399222441;-0.0748602388;0.3168090559;0.9446873457;0.1253477178;-0.0794870855;0.0735447409;1.309553045;-0.4902268671;8.8174226046
1441927331061320000;0.0402909422;-0.0763490321;0.3174667908;0.9443316695;0.0139835805;-0.1533743921;0.0928474988;1.8997444153;-0.761571826;9.3913627267
1441927331081110000;0.0386166664;-0.0802976583;0.31926897;0.9434661435;-0.1835089751;-0.1694062056;0.1926299855;1.679423222;-1.0665347055;9.3723576188
1441927331101290000;0.036744571;-0.0829293794;0.3212053542;0.9426556503;-0.1619570279;-0.113979865;0.2356673508;1.1212676317;-0.6456467867;8.8396059394
1441927331121350000;0.0365506753;-0.0842241982;0.3235264474;0.9417541985;0.1097494919;-0.0642467135;0.2616338703;1.3707267582;0.1547063556;8.6578652144
1441927331141110000;0.0402460842;-0.084096328;0.3266195032;0.9405465222;0.5214831231;-0.0327580837;0.3278410532;1.3855318576;0.9979657441;8.3658935785
1441927331161310000;0.0457263115;-0.0826104172;0.3293557029;0.939472961;0.8414935173;0.0162452139;0.3206000181;1.2825832397;1.3281651825;7.9643499255
1441927331181090000;0.0592000368;-0.078179621;0.3332441447;0.9377268486;1.2548595249;0.0440874997;0.1671053177;1.2835555166;1.176429598;7.3550246477
1441927331201260000;0.0711441791;-0.0736779569;0.3347935998;0.9367087648;1.2579968617;0.0973592099;-0.0046023132;0.9198832035;0.5190009266;7.4387175679
1441927331221250000;0.0810736937;-0.0692920063;0.3348289921;0.9362239156;1.0153336864;0.0626454796;-0.1385801745;0.6430113584;0.2970041875;7.8268847466
1441927331241220000;0.089290939;-0.0671742765;0.3335183964;0.9360984051;0.7573640594;-0.1757597256;-0.2338442173;0.7899814278;1.1297921404;8.1542432904
1441927331261040000;0.0973087073;-0.0685835861;0.3307245401;0.9361883281;0.6086578724;-0.5516381292;-0.3413732071;0.7464664131;2.0292037159;8.4618934393
1441927331281350000;0.1058542305;-0.0738621642;0.3264407878;0.9363630037;0.5117450416;-0.9874728937;-0.440514105;0.3730684102;2.3429354876;8.583395052
1441927331301540000;0.1146740831;-0.0827635428;0.3207600712;0.9365431263;0.4189333124;-1.3179978806;-0.5218267375;-0.2789983906;2.0489455521;8.6945173383
1441927331321100000;0.122925614;-0.0930983636;0.3141892594;0.9367534881;0.3533223115;-1.4409419125;-0.5692079349;-0.0840271952;1.6625998229;8.9636292219
1441927331341380000;0.1307234832;-0.1045097405;0.3073512416;0.9367626697;0.3021517022;-1.3920348236;-0.5675029791;0.8887373388;1.5908792853;8.7796688199
1441927331361230000;0.1381543799;-0.115023035;0.3006454617;0.9366404727;0.3408914412;-1.2452842624;-0.5565214345;1.5302856088;1.9620286971;8.4418807149
1441927331381110000;0.1451911055;-0.1221879212;0.2952071954;0.9363986152;0.3659243231;-0.7722950054;-0.4172399082;2.030707109;2.3658015192;8.55596627
1441927331401260000;0.1511146099;-0.125687791;0.2922886784;0.9359136084;0.4216010009;-0.3582485602;-0.1922749362;2.5380776584;2.1443586588;8.7943917036
1441927331421340000;0.1551157839;-0.1254774502;0.2918396821;0.9354272302;0.4084116624;0.0592373575;-0.0338577029;2.0606401831;1.7064694017;9.0409820437
1441927331441300000;0.1575773515;-0.121241225;0.2938124873;0.9349567722;0.3974044848;0.4632633262;0.1667151812;1.4292748272;1.8373809844;8.9556272864
1441927331461300000;0.1585194242;-0.1146278034;0.2975081381;0.9344629295;0.288901344;0.7148554148;0.286426768;1.6645703703;2.3411847174;8.4531122804
1441927331481320000;0.1580766273;-0.1071850076;0.301848886;0.9340291238;0.1918449022;0.7988860694;0.2984028036;1.7938775063;2.5115098774;8.0697413564
1441927331501100000;0.1567926771;-0.0998315742;0.3054228745;0.9338985924;0.076572755;0.7757570482;0.1991178953;1.3753299594;2.692443341;7.8020056725
1441927331521200000;0.1555694052;-0.0940298937;0.3071456126;0.9341403063;0.0231343705;0.4684305245;0.0169249774;1.0515437812;2.928524971;8.1146635294
1441927331541190000;0.1551944115;-0.0913049566;0.3073410553;0.9344086768;0.0220575546;0.2784611368;-0.0214782796;0.604819078;3.0488212407;8.678153646
1441927331561120000;0.1554695804;-0.0898982635;0.3073530464;0.9344953808;0.0277711087;-0.2054449335;0.025101221;0.0652272112;3.0012036204;9.7567863941
1441927331580970000;0.1569248544;-0.0934052841;0.3074600435;0.9338727776;0.0073775366;-0.5811568728;0.1575886947;0.1129486825;2.6862577438;10.0400311947
1441927331601180000;0.1582419101;-0.1001701834;0.3088759257;0.9324811498;-0.0724320639;-0.8758861786;0.3628490045;-0.0420813014;2.2578054726;9.3631716609
1441927331621120000;0.1598050597;-0.1102334494;0.3112736746;0.9302793285;-0.0287489944;-1.1403758231;0.4721839504;0.6633810565;1.7124238312;9.045292306
1441927331641290000;0.1634363991;-0.1224668812;0.3129893824;0.927538707;0.1559221051;-1.3622035581;0.3646488354;1.1296758995;1.0194170967;8.9295157075
1441927331661350000;0.1685520429;-0.1343048614;0.3158290134;0.9240153934;0.28754706;-1.2841158139;0.545044675;1.0205696493;1.0898882628;8.3193346858
1441927331681190000;0.1748251341;-0.1458142626;0.3186964399;0.9201124673;0.392073835;-1.2743032638;0.4801683403;2.0757520944;1.4050257325;7.7937286139
1441927331701000000;0.1815781569;-0.1566247775;0.3219430763;0.915887934;0.4895343116;-1.1230145429;0.4930405629;2.9220928729;1.3499697119;7.8099830747
1441927331721310000;0.1869165329;-0.1621324671;0.3249836049;0.9127764948;0.6382225556;-0.7380466874;0.504227404;2.8680230022;1.6310168862;7.8849456549
1441927331741540000;0.1951104364;-0.1653624073;0.3306586997;0.908433826;0.6961212751;-0.1687859887;0.3897564521;3.734325248;1.5063617259;7.8328673601
1441927331761220000;0.1990276987;-0.1647366272;0.3340170205;0.9064670147;0.6447614149;0.0998791428;0.3226930963;4.3201602101;1.2533671796;7.4198438883
1441927331781270000;0.2016294469;-0.1633921192;0.3371031701;0.9049917316;0.4703730341;0.2316733749;0.2863000681;4.2318681777;1.3905465752;7.0527303457
1441927331801140000;0.2036532542;-0.1589613835;0.3428221207;0.9031775153;0.2456107454;0.4233746329;0.2750959331;3.5897871852;2.3405906618;7.2008312821
1441927331821410000;0.203306775;-0.1550980402;0.3467593476;0.902423907;0.1145467521;0.5034620781;0.3224716211;3.4168027937;2.7002805531;7.4306087375
1441927331841350000;0.2021668782;-0.1522359858;0.3500467141;0.9018980297;0.0278077854;0.5205634337;0.3874585769;3.2475714088;2.8529946208;7.4931504726
1441927331861280000;0.1997162199;-0.1488535314;0.3550448131;0.9010545147;-0.0752042481;0.503685484;0.4920361184;3.1025181472;2.961863935;7.5537131906
1441927331881520000;0.1963910573;-0.1463114611;0.3607808118;0.899922616;-0.1702580011;0.4642342481;0.601710817;3.0089567184;2.9245286763;7.4324300408
1441927331901260000;0.1913212731;-0.1442204784;0.3688839179;0.8980652978;-0.2296412664;0.4252982008;0.7117297958;2.8523006797;2.7909143448;7.3212569356
1441927331921090000;0.1872388854;-0.1428587932;0.3761848413;0.8961126772;-0.1800696191;0.4067112673;0.8026118318;2.7616943419;2.6409217179;7.3285871267
1441927331941100000;0.1841008114;-0.1398189985;0.3845556557;0.8936858993;0.1235563342;0.6714446244;0.8256377887;2.6628424883;2.2846524656;7.027503717
1441927331961170000;0.1833491108;-0.1324075807;0.3939473908;0.8908741715;0.5236486059;0.9756468607;0.8280005452;2.9639147997;1.608380416;6.2873097897
1441927331981110000;0.1841273085;-0.1259527548;0.4016751163;0.8881948766;0.7155580898;0.9060871575;0.8817453327;3.2067419112;1.289579019;6.236967516
1441927332001410000;0.1857942851;-0.1193260838;0.4129211204;0.8835937515;0.591349922;0.6351797609;1.0989518174;2.4510727465;1.7959853232;7.1826223373
1441927332021070000;0.1872832502;-0.1128372389;0.4276536374;0.877100398;0.4478252478;0.4860367822;1.2031607774;1.2695277423;2.9138908744;8.1564127326
1441927332041300000;0.1876292252;-0.1096551241;0.4364944246;0.873065659;0.4204233178;0.470797309;1.1996364832;1.4573150426;3.1535967112;8.6386048436
1441927332061300000;0.1867921507;-0.1057351985;0.4508340183;0.8664164404;0.1583614941;0.4156052932;1.2083001457;1.8684367478;2.8964263976;9.2041983962
1441927332081280000;0.1840733413;-0.1034794544;0.4619634241;0.8613935235;0.0027145166;0.443570848;1.1899757333;1.7081868768;2.8178010583;9.5201886892
1441927332101240000;0.1812033286;-0.1018650389;0.4700777034;0.8577970741;-0.0811218503;0.4714636985;1.1580691995;1.6466377169;2.8429453254;9.8101918221
1441927332121250000;0.1761647455;-0.1004505957;0.4802923881;0.8533433554;-0.2611802175;0.4299259092;1.1105852373;1.7219684422;2.6607554078;9.6722289681
1441927332141170000;0.1691570011;-0.1003875015;0.4918959949;0.8481430237;-0.3724141803;0.3122100953;1.0261974528;1.7226264596;2.5279392839;9.307449007
1441927332161300000;0.1677423379;-0.100571444;0.4940411282;0.8471548007;-0.3886148216;0.290792721;1.0050373065;1.7121840477;2.4776495814;9.2697752476
1441927332201130000;0.1547964814;-0.1032004857;0.51534504;0.8365447979;-0.24875742;0.142349854;0.912256237;1.4615822256;2.0001864046;8.9279227972
1441927332221140000;0.152235908;-0.1042077345;0.5211333392;0.8332976774;-0.2103938524;0.0916247417;0.9480119041;1.4576571941;1.7602850318;8.6956715703
1441927332241370000;0.1500462727;-0.1053680912;0.5271301875;0.8297695143;-0.166200825;0.0634395551;0.9860153457;1.4457607478;1.6930336386;8.4746349692
1441927332261310000;0.1470865968;-0.1067070092;0.5375149049;0.8234420892;-0.0577355011;0.1078949664;1.0112300215;1.3789204329;1.5585038364;8.3575481772
1441927332281330000;0.1451198856;-0.1066850061;0.5460079559;0.8181893671;0.0271873188;0.1716360537;1.0098419154;1.3267183036;1.4094668388;8.2987249851
1441927332301290000;0.1433806897;-0.1058240678;0.5546484014;0.8127781956;0.0812013789;0.2180010222;1.0222611676;1.2087012187;1.3800213635;8.2908591509
1441927332321200000;0.1412739968;-0.1040791031;0.5656444038;0.8057639894;0.1178545979;0.2464554501;1.0363402349;1.0466776505;1.3460782677;8.215865612
1441927332341020000;0.1400688516;-0.1027156497;0.5722592029;0.8014671651;0.1384425806;0.2667831255;1.035896752;0.889092049;1.3782809615;8.19777174
1441927332361330000;0.1383848337;-0.1004513229;0.5810807956;0.795678502;0.1539010489;0.306145545;1.0387854828;0.6962503105;1.3863690555;8.2331995368
1441927332381070000;0.1357817825;-0.0973589574;0.5921651294;0.7883051443;0.1094794307;0.3342492512;1.0523686695;0.6859155968;1.2978830934;8.374821353
1441927332401170000;0.1331510724;-0.0950985557;0.6009330276;0.7823723877;0.0612443073;0.3452003027;1.0400533472;0.6843004167;1.2727334231;8.4532028198
1441927332421030000;0.1303322408;-0.0928829454;0.609383414;0.7765552912;0.0499718206;0.3557036102;1.0054845844;0.7742096007;1.3505126566;8.5562133551
1441927332441360000;0.1289169133;-0.0917239341;0.6134584563;0.7737156272;0.0459664763;0.3638610723;0.9814105405;0.8188040793;1.3907740921;8.6241997242
1441927332461250000;0.1282045625;-0.0911321725;0.6154602825;0.7723128627;0.0434405221;0.3684213029;0.9693212539;0.8472511381;1.4034237683;8.6515175223
1441927332481230000;0.1221974904;-0.0864892958;0.630550273;0.761573193;-0.0062862169;0.3857309843;0.8883299984;1.0614734769;1.3548157632;8.8428303123
1441927332501070000;0.1205522526;-0.0854132604;0.6341008671;0.7590044926;-0.0203738521;0.3916001252;0.8728094286;1.10846674;1.3355524719;8.8684085846
1441927332521360000;0.114437546;-0.0820712555;0.6458675605;0.7503488865;-0.0885726842;0.383104708;0.816343756;1.2539028227;1.2638347089;8.7772394419
1441927332541180000;0.1135233133;-0.0817174241;0.6474582948;0.7491545077;-0.1041975916;0.3735347386;0.8078021995;1.2692735016;1.2282884806;8.7115229845
1441927332581100000;0.1047928095;-0.0811116563;0.662224872;0.7374941256;-0.2092306003;0.2145390293;0.7632822691;1.4913190335;1.410621509;8.3628263354
1441927332601210000;0.1015993432;-0.0816079627;0.667856357;0.7327930133;-0.2221177865;0.2155435737;0.7734079404;1.3058923304;1.3139617324;8.4609337211
1441927332621150000;0.0973629916;-0.0818640648;0.6749609142;0.7268056735;-0.1822219193;0.2478784104;0.7686514681;1.2556013137;1.1207257822;8.699965477
1441927332661060000;0.0931332666;-0.0805339708;0.6842765253;0.7187531643;-0.0172190112;0.2100746392;0.6798758594;1.2166297004;1.4303659737;8.849144125
1441927332681300000;0.0921329946;-0.0796254493;0.6889732731;0.7144838194;0.0202522684;0.1050399328;0.6244235196;1.0826256841;1.362795502;8.7256483078
1441927332701100000;0.0919961879;-0.0793638769;0.6921952384;0.7114097472;0.0277387429;0.0151006569;0.5914922014;1.0335545406;1.2843242258;8.5766840339
1441927332721310000;0.0925266822;-0.0799784756;0.6971741433;0.7063925753;0.0083756884;-0.1079666054;0.5661160714;0.890939419;1.0542203903;8.3960548997
1441927332741180000;0.0932873639;-0.0814201805;0.700951246;0.7023785109;-0.024022439;-0.1815307291;0.5645923438;0.8991563857;0.7467490569;8.2301696777
1441927332761330000;0.0934904332;-0.0819102207;0.7018954259;0.7013508863;-0.0341443194;-0.198176085;0.5687389522;0.8665761277;0.6834021047;8.1874934673
1441927332801230000;0.0942392316;-0.0843878636;0.7057143271;0.6971118592;-0.0794709068;-0.2406553849;0.6012029522;0.9356713131;0.3757763796;8.0438505769
1441927332821370000;0.094705949;-0.0880248558;0.7109037563;0.6913018568;-0.1025071252;-0.2056313547;0.6699509905;0.9671772912;0.120880313;8.08563658
1441927332841370000;0.0929737781;-0.0911824863;0.7237294803;0.6776852294;0.0341378238;0.075202284;0.8129343772;0.8890041381;-0.0334312239;8.3394543052
1441927332861410000;0.0918542729;-0.0907434072;0.7293903961;0.6718021113;0.0891292432;0.1058214458;0.8095893804;0.8163562283;-0.0212909028;7.9696765661
1441927332881580000;0.0910873238;-0.0898080305;0.7348971653;0.6660058359;0.1360331938;0.1041390936;0.7773680609;0.6560799256;0.135511343;7.6058066726
1441927332901300000;0.0906386218;-0.088532677;0.7400944154;0.6604595837;0.1604339494;0.0906772056;0.7292756996;0.4498859175;0.2266411394;7.4278662682
1441927332921340000;0.0906589533;-0.0872383953;0.7448233772;0.6552927235;0.1796785006;0.033017409;0.6562390399;0.3952666402;0.4076869011;7.3505292177
1441927332941370000;0.0917994745;-0.086008136;0.7488897993;0.6506454684;0.2393156817;-0.056644741;0.5670070986;0.5788624749;0.7557072058;7.3463071585
1441927332961220000;0.0944023636;-0.0844680996;0.7524152124;0.6463935969;0.3401957237;-0.1290072673;0.5048573081;0.7210599467;1.1787751541;7.4759841919
